"uniprotkb_canonical_ac","uniprotkb_isoform_ac","transcript_id","peptide_id","chromosome_id","start_pos","end_pos","strand"
"P51532-1","A0A2R8Y4P4-1","ENST00000643549","ENSP00000493975","19","10984152","11061813","0"
"P51532-1","A0A2R8Y4R6-1","ENST00000646236","ENSP00000493925","19","11019603","11025559","0"
"P51532-1","A0A2R8Y523-1","ENST00000642508","ENSP00000494154","19","11021748","11061815","0"
"P51532-1","A0A2R8Y526-1","ENST00000643857","ENSP00000494159","19","10996265","11061814","0"
"P51532-1","A0A2R8Y583-1","ENST00000646593","ENSP00000494341","19","11007902","11012991","0"
"P51532-1","A0A2R8Y5K3-1","ENST00000645236","ENSP00000494603","19","11030799","11079105","0"
"P51532-1","A0A2R8Y6N0-1","ENST00000642350","ENSP00000495355","19","10994921","11061813","0"
"P51532-1","A0A2R8Y6V2-1","ENST00000643534","ENSP00000495802","19","10996335","11061815","0"
"P51532-1","A0A2R8Y7F3-1","ENST00000643208","ENSP00000496074","19","10994852","11061813","0"
"P51532-1","A0A2R8Y7R0-1","ENST00000644290","ENSP00000496190","19","10994998","11012993","0"
"P51532-1","A0A2R8Y7S2-1","ENST00000642628","ENSP00000496498","19","10984152","11061813","0"
"P51532-1","A0A2R8Y7Y7-1","ENST00000646746","ENSP00000496331","19","10996317","11061815","0"
"P51532-1","A0A2R8Y866-1","ENST00000644760","ENSP00000496682","19","10984152","10986304","0"
"P51532-1","A0A2R8YCY3-1","ENST00000645648","ENSP00000493521","19","11010394","11027807","0"
"P51532-1","A0A2R8YDA1-1","ENST00000645061","ENSP00000493690","19","10994921","11056259","0"
"P51532-1","A0A2R8YF38-1","ENST00000645387","ENSP00000496135","19","11041439","11047646","0"
"P51532-1","A0A2R8YF58-1","ENST00000647268","ENSP00000496176","19","10996264","11061813","0"
"P51532-1","A0A2R8YF80-1","ENST00000646183","ENSP00000494915","19","10996274","11061814","0"
"P51532-1","A0A2R8YFK5-1","ENST00000538456","ENSP00000495197","19","11033487","11061815","0"
"P51532-1","A0A2R8YFV8-1","ENST00000646513","ENSP00000495457","19","11003110","11027859","0"
"P51532-1","A0A2R8YG32-1","ENST00000644963","ENSP00000495599","19","10991260","11061815","0"
"P51532-1","A0A2R8YGG3-1","ENST00000643995","ENSP00000496004","19","10986420","11061814","0"
"P51532-1","A0A2R8YGP5-1","ENST00000591545","ENSP00000496230","19","10984279","11030969","0"
"Q9NS28-1","Q9NS28-1","ENST00000367460","ENSP00000356430","1","192158638","192184551","0"
"Q01064-1","F8VZK3-1","ENST00000550285","ENSP00000447354","12","54549873","54570274","0"
"Q9UDT6-1","H7C4L6-1","ENST00000493166","ENSP00000417597","7","74376695","74397165","0"
"Q8N4B1-1","F8VZK7-1","ENST00000547710","ENSP00000447349","12","111363427","111363077","1"
"Q8NBL1-1","H7C5H0-1","ENST00000476573","ENSP00000419865","3","119468963","119485357","0"
"O75390-1","F8VZK9-1","ENST00000550159","ENSP00000447346","12","56285918","56282570","1"
"P27708-1","H7BZB3-1","ENST00000456311","ENSP00000388740","2","27239118","27241951","0"
"P36957-1","B7ZAZ8-1","ENST00000238671","ENSP00000238671","14","74881954","74889278","0"
"Q9Y426-1","H7BZB0-1","ENST00000449165","ENSP00000388704","21","41901652","41889125","1"
"Q9UPP1-1","H7BZB7-1","ENST00000413386","ENSP00000388796","X","54011203","53995143","1"
"Q5TAT6-1","H7BZB6-1","ENST00000456019","ENSP00000388774","10","69930453","69957042","0"
"P11137-1","H7BZB9-1","ENST00000452717","ENSP00000388824","2","209653393","209705690","0"
"Q9GZT5-1","H7BZB8-1","ENST00000458582","ENSP00000388812","2","218882161","218893146","0"
"Q8WVV9-1","B7WPG3-1","ENST00000378915","ENSP00000368195","2","38602626","38564185","1"
"Q969X2-1","A0A2R8YFX0-1","ENST00000646171","ENSP00000495484","9","127896256","127885190","1"
"A0A096LP49-1","A0A096LP49-1","ENST00000624277","ENSP00000485393","9","136303830","136281402","1"
"A0A096LP49-1","A0A096LP49-2","ENST00000569961","ENSP00000456543","9","136303142","136281402","1"
"A0A096LP49-1","A0A075B739-1","ENST00000563590","ENSP00000457438","9","136303830","136285678","1"
"A0A096LP49-1","A0A1W2PQX5-1","ENST00000638797","ENSP00000492326","9","136303830","136253597","1"
"P28472-1","G3V373-1","ENST00000554556","ENSP00000451077","15","26772962","26583340","1"
"Q9H410-1","Q5JW57-1","ENST00000438549","ENSP00000395760","20","36770927","36758089","1"
"Q9H410-1","Q5JW54-1","ENST00000373740","ENSP00000362845","20","36771458","36752791","1"
"Q9H410-1","Q9H410-3","ENST00000373734","ENSP00000362839","20","36771458","36752791","1"
"Q9H410-1","Q9H410-4","ENST00000448110","ENSP00000404463","20","36771179","36752791","1"
"Q9H410-1","Q5JW53-1","ENST00000447406","ENSP00000399654","20","36771458","36758089","1"
"Q9H410-1","Q9H410-1","ENST00000426836","ENSP00000389810","20","36771458","36752791","1"
"Q7Z4T8-1","Q7Z4T8-1","ENST00000431418","ENSP00000392582","7","151967247","152019798","0"
"Q7Z4T8-1","Q7Z4T8-2","ENST00000448366","ENSP00000400106","7","151967247","152002744","0"
"Q7Z4T8-1","D3DX14-1","ENST00000426341","ENSP00000406595","7","151967247","151982862","0"
"Q7Z4T9-7","Q7Z4T9-2","ENST00000463700","ENSP00000419489","3","119703099","119715775","0"
"Q7Z4T9-7","Q7Z4T9-7","ENST00000273390","ENSP00000273390","3","119703099","119751094","0"
"Q06481-1","E9PK76-1","ENST00000534582","ENSP00000435470","11","130069978","130120807","0"
"Q06481-1","E9PPD0-1","ENST00000533616","ENSP00000434592","11","130069978","130120717","0"
"Q06481-1","Q9UED0-1","ENST00000530132","ENSP00000433582","11","130069978","130070082","0"
"Q06481-1","Q06481-1","ENST00000263574","ENSP00000263574","11","130069978","130143445","0"
"Q06481-1","Q06481-3","ENST00000338167","ENSP00000345444","11","130069978","130143445","0"
"Q06481-1","Q06481-4","ENST00000528499","ENSP00000435914","11","130069978","130143445","0"
"Q06481-1","Q06481-5","ENST00000345598","ENSP00000263575","11","130069978","130143445","0"
"Q06481-1","Q06481-6","ENST00000278756","ENSP00000278756","11","130070613","130143445","0"
"Q06481-1","E9PQS3-1","ENST00000533713","ENSP00000434379","11","130069978","130120821","0"
"Q06481-1","E9PSC7-1","ENST00000533195","ENSP00000434059","11","130069978","130110657","0"
"Q3ZCQ3-1","H3BTJ4-1","ENST00000553393","ENSP00000457201","15","92630265","92617667","1"
"Q8NI99-1","K7EKF6-1","ENST00000589181","ENSP00000465597","19","10096563","10092592","1"
"Q8NI99-1","Q8NI99-1","ENST00000592641","ENSP00000467930","19","10096563","10092592","1"
"P27487-1","A0A7I2V5R8-1","ENST00000678668","ENSP00000504418","2","162033551","161993286","1"
"Q8N823-1","M0R2W3-1","ENST00000598639","ENSP00000472849","19","52715894","52708277","1"
"Q9UGK3-1","M0R2W4-1","ENST00000601482","ENSP00000472851","19","4338753","4325460","1"
"P20151-1","M0R2W5-1","ENST00000593493","ENSP00000472852","19","50876572","50876637","0"
"Q8IVC4-1","M0R2W6-1","ENST00000596281","ENSP00000472853","19","58409148","58415601","0"
"Q8IV08-1","M0R2W7-1","ENST00000599353","ENSP00000472854","19","40367710","40370228","0"
"Q96PD5-1","M0R2W8-1","ENST00000601792","ENSP00000472856","19","15480242","15476235","1"
"P59103-1","M0R2W9-1","ENST00000471432","ENSP00000472857","13","105467109","105467666","0"
"P05155-1","A0A7I2V5R3-1","ENST00000678592","ENSP00000504424","11","57598271","57611744","0"
"P0CG37-1","A0A087WWV2-1","ENST00000615342","ENSP00000480526","2","130599287","130592861","1"
"Q9P2K6-1","H0YGN2-1","ENST00000543254","ENSP00000443934","12","27780867","27791908","0"
"Q9Y4W2-1","A0A7I2V5R7-1","ENST00000678570","ENSP00000504558","X","65534715","65521269","1"
"Q96LU5-1","H0YD09-1","ENST00000531331","ENSP00000432670","11","31456338","31437144","1"
"Q8TEY7-1","H0YD08-1","ENST00000527390","ENSP00000432667","1","77721205","77713253","1"
"Q6Q0C1-1","G3V374-1","ENST00000557052","ENSP00000451078","14","100328837","100329642","0"
"Q9P2D1-1","H0YD01-1","ENST00000527825","ENSP00000432627","8","60741855","60742845","0"
"Q96SI9-1","H0YD00-1","ENST00000478973","ENSP00000432626","9","123132968","123122325","1"
"Q96QF0-1","H0YD03-1","ENST00000526994","ENSP00000432634","12","69795262","69813019","0"
"P35790-1","H0YD02-1","ENST00000525155","ENSP00000432631","11","68066460","68061669","1"
"Q86WG5-1","H0YD05-1","ENST00000530741","ENSP00000432643","11","9839603","9808912","1"
"P49821-1","H0YD04-1","ENST00000527355","ENSP00000432637","11","67611006","67612131","0"
"P22307-1","H0YD06-1","ENST00000484100","ENSP00000432645","1","53014966","53047910","0"
"Q9UKA9-1","Q9UKA9-1","ENST00000674951","ENSP00000502818","1","96721865","96813402","0"
"Q9UKA9-1","Q9UKA9-2","ENST00000609116","ENSP00000477024","1","96721865","96813402","0"
"Q9UKA9-1","Q9UKA9-3","ENST00000370197","ENSP00000359216","1","96721865","96813402","0"
"Q9UKA9-1","Q9UKA9-4","ENST00000370198","ENSP00000359217","1","96721865","96813402","0"
"Q9UKA9-1","Q9UKA9-5","ENST00000476419","ENSP00000501834","1","96721865","96806889","0"
"Q9UKA9-1","A0A6Q8PEZ3-1","ENST00000676292","ENSP00000501559","1","96751479","96813402","0"
"Q9UKA9-1","A0A6Q8PFC0-1","ENST00000676096","ENSP00000501744","1","96751479","96813402","0"
"Q9UKA9-1","A0A6Q8PFE6-1","ENST00000675735","ENSP00000501779","1","96721865","96813402","0"
"Q9UKA9-1","A0A6Q8PFT8-1","ENST00000482253","ENSP00000501971","1","96721865","96769795","0"
"Q9UKA9-1","A0A6Q8PH43-1","ENST00000674579","ENSP00000502522","1","96751479","96806889","0"
"Q9UKA9-1","A0A6Q8PH82-1","ENST00000675401","ENSP00000502536","1","96777714","96813402","0"
"Q9UKA9-1","B4DI28-1","ENST00000675365","ENSP00000501681","1","96751479","96806889","0"
"Q9UKA9-1","A0A7I2RVZ4-1","ENST00000426398","ENSP00000412788","1","96721865","96813402","0"
"Q9UKA8-1","Q9UKA8-1","ENST00000538532","ENSP00000445401","1","24514373","24535274","0"
"Q9UKA8-1","Q9UKA8-2","ENST00000425530","ENSP00000409540","1","24514373","24535274","0"
"Q9UKA8-1","Q9UKA8-3","ENST00000412742","ENSP00000391912","1","24514373","24535242","0"
"Q9UKA8-1","Q9UKA8-4","ENST00000374393","ENSP00000363514","1","24514373","24535242","0"
"Q9UKA8-1","Q9UKA8-5","ENST00000436717","ENSP00000414447","1","24514373","24535274","0"
"Q9UKA8-1","Q9UKA8-6","ENST00000618490","ENSP00000484519","1","24533089","24535274","0"
"Q9UKA8-1","H0YF64-1","ENST00000482807","ENSP00000437338","1","24533114","24535275","0"
"Q9BRQ3-1","G3V1M6-1","ENST00000535000","ENSP00000440166","11","64226653","64229492","0"
"Q9UKA2-1","Q9UKA2-1","ENST00000229971","ENSP00000229971","6","98926988","98874281","1"
"Q9UKA1-1","Q9UKA1-2","ENST00000412094","ENSP00000408679","4","15655287","15605726","1"
"Q9UKA1-1","D6RED6-1","ENST00000511441","ENSP00000425027","4","15655287","15641598","1"
"Q9UKA1-1","Q9UKA1-1","ENST00000341285","ENSP00000344866","4","15655287","15605726","1"
"Q9UKA1-1","D6RCR7-1","ENST00000503196","ENSP00000425541","4","15644627","15638539","1"
"Q9UKA1-1","D6RB50-1","ENST00000515679","ENSP00000424423","4","15644627","15640851","1"
"Q9UKA1-1","D6RBW7-1","ENST00000510802","ENSP00000423961","4","15644627","15638692","1"
"Q9UKA1-1","D6RHC3-1","ENST00000509314","ENSP00000421070","4","15644627","15638551","1"
"Q9UKA1-1","H0YAG2-1","ENST00000512066","ENSP00000426993","4","15644678","15636591","1"
"Q9UKA1-1","D6R9Y4-1","ENST00000507899","ENSP00000422049","4","15656255","15640842","1"
"Q9UKA1-1","H0Y9Y0-1","ENST00000513163","ENSP00000425472","4","15644649","15605724","1"
"P08842-1","A0A590UJL0-1","ENST00000674429","ENSP00000501534","X","7253200","7350258","0"
"Q9UKA4-1","Q9UKA4-1","ENST00000025301","ENSP00000025301","13","42286349","42319225","0"
"Q9BR26-1","Q9BR26-1","ENST00000279028","ENSP00000279028","20","46550560","46541277","1"
"P15884-1","H3BPG3-1","ENST00000569012","ENSP00000455304","18","55350982","55269877","1"
"P13073-1","H3BPG0-1","ENST00000566405","ENSP00000455301","16","85804978","85806802","0"
"Q93100-1","I3NHZ9-1","ENST00000570047","ENSP00000461770","16","47499756","47562414","0"
"Q86UK7-1","H3BPG6-1","ENST00000562103","ENSP00000455308","16","2009747","1998235","1"
"Q6FI81-1","H3BPG7-1","ENST00000565961","ENSP00000455309","16","57440928","57429195","1"
"Q2VPK5-1","H3BPG4-1","ENST00000567316","ENSP00000455305","16","88714682","88715248","0"
"P42858-1","A0A3B3IU25-1","ENST00000650595","ENSP00000497994","4","3172908","3173132","0"
"P51398-1","V9GY11-1","ENST00000463575","ENSP00000476291","1","155709780","155729291","0"
"P51398-1","P51398-1","ENST00000368336","ENSP00000357320","1","155709780","155738239","0"
"P51398-1","V9GYR8-1","ENST00000608852","ENSP00000477025","1","155709801","155721687","0"
"P51398-1","V9GYJ9-1","ENST00000497826","ENSP00000476840","1","155709780","155732012","0"
"P51398-1","V9GYJ3-1","ENST00000470830","ENSP00000476816","1","155709780","155729062","0"
"P51398-1","P51398-2","ENST00000471642","ENSP00000476592","1","155709780","155738239","0"
"P51398-1","P51398-3","ENST00000421487","ENSP00000412605","1","155709780","155738239","0"
"P51398-1","V9GYL4-1","ENST00000465375","ENSP00000476889","1","155709780","155721687","0"
"P51398-1","V9GYA7-1","ENST00000477394","ENSP00000476558","1","155729091","155738240","0"
"P51398-1","V9GYC9-1","ENST00000475056","ENSP00000476624","1","155729208","155738192","0"
"P51398-1","V9GYL9-1","ENST00000471214","ENSP00000476899","1","155709780","155731409","0"
"P51398-1","V9GZ03-1","ENST00000479151","ENSP00000477265","1","155721536","155732033","0"
"P51398-1","V9GZ61-1","ENST00000463295","ENSP00000477453","1","155729341","155738240","0"
"P51398-1","V9GYW1-1","ENST00000490249","ENSP00000477139","1","155729208","155738239","0"
"P51398-1","V9GYF7-1","ENST00000491777","ENSP00000476706","1","155737012","155738239","0"
"Q8N8W4-1","A0A0C4DG24-1","ENST00000457797","ENSP00000391868","6","36270460","36307713","0"
"Q96QU8-1","H3BPG8-1","ENST00000564905","ENSP00000455310","16","28133925","28112976","1"
"Q04726-1","Q672R2-1","ENST00000537387","ENSP00000456178","15","70074595","70066886","1"
"P33527-1","A0A7I2V2E0-1","ENST00000677164","ENSP00000502873","16","15949752","16141278","0"
"Q07687-1","Q07687-1","ENST00000234198","ENSP00000234198","2","172102538","172100546","1"
"Q07687-1","Q07687-2","ENST00000466293","ENSP00000446904","2","172102538","172101396","1"
"A0A126GWI2-1","A0A126GWI2-1","ENST00000645728","ENSP00000495443","7","144074223","144075152","0"
"Q96M93-1","C9JGM6-1","ENST00000446706","ENSP00000390510","4","122380070","122383905","0"
"P10914-1","A0A7P0TBA1-1","ENST00000681694","ENSP00000506552","5","132486686","132484064","1"
"Q03167-1","E9PMG7-1","ENST00000532540","ENSP00000434994","1","91861531","91800970","1"
"Q9NW15-1","C9JA49-1","ENST00000439141","ENSP00000397360","3","43605852","43598602","1"
"P52848-1","E5RG24-1","ENST00000518299","ENSP00000430258","5","150521255","150521323","0"
"P52848-1","P52848-1","ENST00000261797","ENSP00000261797","5","150521255","150553329","0"
"P52848-1","E5RGN9-1","ENST00000522491","ENSP00000429966","5","150521255","150521458","0"
"P52848-1","E7EVJ3-1","ENST00000523767","ENSP00000428604","5","150521255","150553329","0"
"P52848-1","E5RG58-1","ENST00000519157","ENSP00000427813","5","150521255","150521731","0"
"A2PYH4-1","C9JA44-1","ENST00000448819","ENSP00000397369","1","91401082","91380234","1"
"Q8IWB1-1","X6RK76-1","ENST00000458723","ENSP00000414141","10","104316051","104315710","1"
"P16118-1","Q4VBA9-1","ENST00000374992","ENSP00000364131","X","54994007","54933406","1"
"A8MWY0-1","C9JA41-1","ENST00000444627","ENSP00000397377","7","87059513","86880474","1"
"Q15118-1","C9JKT3-1","ENST00000439519","ENSP00000388366","2","172558740","172565072","0"
"Q96D71-1","E9PMG1-1","ENST00000415951","ENSP00000397941","6","138987682","138905067","1"
"Q96K21-1","H3BVF5-1","ENST00000567756","ENSP00000458096","15","40807734","40809161","0"
"Q9GZU8-1","H3BPH9-1","ENST00000564424","ENSP00000455325","16","57173854","57173783","1"
"Q9NZ52-1","B7Z1E9-1","ENST00000621217","ENSP00000484733","17","75261587","75242877","1"
"Q9BX10-1","X6RJ09-1","ENST00000452781","ENSP00000410676","6","43629162","43625363","1"
"Q13286-1","A0A1B0GUX3-1","ENST00000637745","ENSP00000490283","16","28486362","28479732","1"
"P35052-1","H7C024-1","ENST00000425056","ENSP00000392629","2","240459080","240464939","0"
"P35052-1","H7C410-1","ENST00000420138","ENSP00000415077","2","240459080","240466287","0"
"P35052-1","H7BZE9-1","ENST00000427506","ENSP00000389276","2","240459080","240462567","0"
"P35052-1","H7BZL4-1","ENST00000455111","ENSP00000390242","2","240463397","240466200","0"
"P35052-1","P35052-1","ENST00000264039","ENSP00000264039","2","240435919","240466287","0"
"P35052-1","C9J4Y6-1","ENST00000426280","ENSP00000410251","2","240455005","240462483","0"
"Q4VXU2-1","A0A6I8PL98-1","ENST00000674318","ENSP00000501448","20","44933104","44934532","0"
"A0A0B4J1T7-1","A0A0B4J1T7-1","ENST00000546405","ENSP00000448874","6","31790096","31788628","1"
"A0A0B4J1T7-1","A0A0G2JKS1-1","ENST00000469626","ENSP00000435573","6","31704573","31703097","1"
"A0A0B4J1T7-1","A2ABS4-1","ENST00000399142","ENSP00000382095","6","31713812","31712542","1"
"A0A0B4J1T7-1","A2ABS3-1","ENST00000419767","ENSP00000410718","6","31790096","31788826","1"
"A0A0B4J1T7-1","B7ZCA4-1","ENST00000409239","ENSP00000386842","6","31713887","31712105","1"
"Q9BRT8-1","A0A0B4J1T6-1","ENST00000382389","ENSP00000371826","9","177768","173269","1"
"Q9BX69-1","A0A0B4J1T5-1","ENST00000381677","ENSP00000371093","5","40841383","40860086","0"
"Q86UP3-1","E5RG79-1","ENST00000517585","ENSP00000427775","8","76704089","76704553","0"
"Q9BXF9-1","J3KPT7-1","ENST00000395931","ENSP00000379264","17","15331585","15314268","1"
"Q8TDY4-1","H0YE36-1","ENST00000484418","ENSP00000434897","1","23436968","23435810","1"
"Q8TDY4-1","V9GY49-1","ENST00000608765","ENSP00000476400","1","23484133","23451481","1"
"Q8TDY4-1","H0YEB0-1","ENST00000465372","ENSP00000435394","1","23433532","23429859","1"
"Q8TDY4-1","E9PS98-1","ENST00000634705","ENSP00000489485","1","23491597","23463625","1"
"Q8TDY4-1","Q8TDY4-1","ENST00000336689","ENSP00000338769","1","23484133","23429859","1"
"Q8TDY4-1","Q8TDY4-2","ENST00000495646","ENSP00000436150","1","23436642","23429859","1"
"Q8TDY4-1","Q8TDY4-3","ENST00000437606","ENSP00000408826","1","23484133","23429859","1"
"Q8TDY4-1","A0A087X0Y5-1","ENST00000618240","ENSP00000483740","1","23484133","23431745","1"
"Q8TDY4-1","H0YER8-1","ENST00000634883","ENSP00000489094","1","23449735","23446298","1"
"Q9UF33-1","A0A0B4J1T8-1","ENST00000389672","ENSP00000374323","3","96814624","97748698","0"
"Q8TDY2-1","E5RH44-1","ENST00000517963","ENSP00000429918","8","52714133","52683690","1"
"Q8TDY2-1","H0YC28-1","ENST00000523594","ENSP00000430792","8","52661570","52658955","1"
"Q8TDY2-1","E5RHX0-1","ENST00000518468","ENSP00000429611","8","52685469","52685425","1"
"Q8TDY2-1","H0YC30-1","ENST00000519912","ENSP00000430809","8","52636034","52623673","1"
"Q8TDY2-1","Q8TDY2-2","ENST00000435644","ENSP00000396067","8","52685469","52623785","1"
"Q8TDY2-1","E5RH63-1","ENST00000518710","ENSP00000429879","8","52683928","52683606","1"
"Q8TDY2-1","E5RJC1-1","ENST00000518211","ENSP00000429115","8","52714133","52686901","1"
"Q8TDY2-1","Q8TDY2-1","ENST00000025008","ENSP00000025008","8","52685469","52623785","1"
"Q8TDY3-1","Q8TDY3-1","ENST00000378404","ENSP00000367658","1","3021687","3022817","0"
"Q6V1X1-1","J3KPT0-1","ENST00000395652","ENSP00000379013","15","65515692","65455821","1"
"Q8N9N5-1","C9JGM9-1","ENST00000412691","ENSP00000390504","16","87975116","87984251","0"
"P45379-1","A0A590UK91-1","ENST00000658476","ENSP00000499741","1","201373254","201359038","1"
"Q9UH17-1","B0QYD3-1","ENST00000402182","ENSP00000385060","22","38982454","38992485","0"
